x1,x1_mean,condition,binchoice,bincorrect,x2,x2_mean,xavg,estim,binrt,subj,x1_relative,x2_relative
51.25,2,-1,1,1,45.75,3,48.5,NaN,1.39833537815139,2,1.25,-4.25
54.875,2,-1,1,1,58.125,1,56.5,NaN,0.686283289571293,2,4.875,8.125
50.25,2,-1,1,1,58,1,54.125,NaN,0.778023562394083,2,0.25,8
50.875,2,-1,1,1,42.375,4,46.625,NaN,1.14677977061365,2,0.875,-7.625
46.25,3,-1,-1,1,46.625,3,46.4375,NaN,0.789125560084358,2,-3.75,-3.375
46.5,3,-1,1,0,47.5,3,47,NaN,0.903825241257437,2,-3.5,-2.5
47.125,3,-1,1,0,60.875,1,54,NaN,0.977977866423316,2,-2.875,10.875
54,2,-1,1,1,62.375,1,58.1875,NaN,0.948133051744662,2,4,12.375
46.875,3,-1,-1,1,60,1,53.4375,NaN,0.939929635031149,2,-3.125,10
48.5,3,-1,-1,1,59.375,1,53.9375,NaN,0.987824164214544,2,-1.5,9.375
48.625,3,-1,-1,1,48.5,3,48.5625,NaN,0.632248826790601,2,-1.375,-1.5
52.875,2,-1,1,1,62.875,1,57.875,NaN,0.664646731340326,2,2.875,12.875
50.75,2,-1,1,1,51.75,2,51.25,NaN,0.817774795228615,2,0.75,1.75
48.625,3,-1,-1,1,62.375,1,55.5,NaN,0.646356936078519,2,-1.375,12.375
47,3,-1,-1,1,39.875,4,43.4375,NaN,0.499765767133795,2,-3,-10.125
52.5,2,-1,1,1,58.25,1,55.375,NaN,0.670637754374184,2,2.5,8.25
54.625,2,-1,-1,0,57.75,1,56.1875,NaN,1.01602434273809,2,4.625,7.75
53.75,2,-1,1,1,59.875,1,56.8125,NaN,1.02519773808308,2,3.75,9.875
50.75,2,-1,1,1,58,1,54.375,NaN,0.915825172443874,2,0.75,8
45.25,3,-1,1,0,46.125,3,45.6875,NaN,0.813754709786735,2,-4.75,-3.875
52.25,2,-1,-1,0,44.875,3,48.5625,NaN,0.436029512085952,2,2.25,-5.125
47.5,3,-1,-1,1,42.125,4,44.8125,NaN,0.818243517074734,2,-2.5,-7.875
51.875,2,-1,-1,0,44.625,3,48.25,NaN,2.90434061549604,2,1.875,-5.375
48.25,3,-1,1,0,57.5,1,52.875,NaN,1.1696401135996,2,-1.75,7.5
45.875,3,-1,1,0,58.625,1,52.25,NaN,1.25744123628829,2,-4.125,8.625
51.625,2,-1,1,1,52.25,2,51.9375,NaN,0.488051697146147,2,1.625,2.25
51.25,2,-1,-1,0,61.25,1,56.25,NaN,1.9227660902543,2,1.25,11.25
52.125,2,-1,1,1,39.625,4,45.875,NaN,0.849085165769793,2,2.125,-10.375
55,2,-1,-1,0,46.5,3,50.75,NaN,0.849186901119538,2,5,-3.5
53.375,2,-1,1,1,40.625,4,47,NaN,0.732721538166516,2,3.375,-9.375
47,3,-1,1,0,55.125,2,51.0625,NaN,0.345773194916546,2,-3,5.125
47.875,3,-1,-1,1,57.625,1,52.75,NaN,0.603398285806179,2,-2.125,7.625
54.5,2,-1,1,1,41.375,4,47.9375,NaN,0.44585841987282,2,4.5,-8.625
47.75,3,-1,1,0,54,2,50.875,NaN,0.410528388922103,2,-2.25,4
48,3,-1,-1,1,51.5,2,49.75,NaN,0.505157137988135,2,-2,1.5
54,2,-1,1,1,40.25,4,47.125,NaN,0.428248977172188,2,4,-9.75
44.375,3,-1,-1,1,61.125,1,52.75,NaN,0.464270845637657,2,-5.625,11.125
52.125,2,-1,1,1,60.375,1,56.25,NaN,0.707416655845009,2,2.125,10.375
48.5,3,-1,-1,1,42.75,4,45.625,NaN,1.80731263617054,2,-1.5,-7.25
47.625,3,-1,-1,1,40.5,4,44.0625,NaN,0.904206327628344,2,-2.375,-9.5
48.5,3,-1,1,0,47.5,3,48,NaN,0.531757420278154,2,-1.5,-2.5
55.125,2,-1,1,1,44.75,3,49.9375,NaN,0.941622201586142,2,5.125,-5.25
54.625,2,-1,1,1,39.125,4,46.875,NaN,0.706570082576945,2,4.625,-10.875
50.625,2,-1,1,1,59.375,1,55,NaN,0.461389844538644,2,0.625,9.375
44.5,3,-1,1,0,59.25,1,51.875,NaN,0.69772334350273,2,-5.5,9.25
46.125,3,-1,1,0,60.625,1,53.375,NaN,0.578361344523728,2,-3.875,10.625
44.5,3,-1,1,0,37.75,4,41.125,NaN,0.438325850875117,2,-5.5,-12.25
51.25,2,-1,-1,0,58.25,1,54.75,NaN,0.602749043260701,2,1.25,8.25
51.25,2,-1,1,1,54.125,2,52.6875,NaN,0.544843010604382,2,1.25,4.125
50.25,2,-1,1,1,59.75,1,55,NaN,0.418146313284524,2,0.25,9.75
53,2,-1,-1,0,53,2,53,NaN,0.676901753409766,2,3,3
55.875,2,-1,1,1,37.5,4,46.6875,NaN,0.554541162913665,2,5.875,-12.5
53.75,2,-1,1,1,45.375,3,49.5625,NaN,0.455156540614553,2,3.75,-4.625
55.25,2,-1,1,1,62.875,1,59.0625,NaN,0.539759615901858,2,5.25,12.875
51.75,2,-1,-1,0,38.625,4,45.1875,NaN,1.43690051650628,2,1.75,-11.375
52.75,2,-1,1,1,57.375,1,55.0625,NaN,0.336699484963901,2,2.75,7.375
47.375,3,-1,1,0,40.375,4,43.875,NaN,1.8893651018152,2,-2.625,-9.625
52.125,2,-1,1,1,53,2,52.5625,NaN,0.878832705086097,2,2.125,3
44.5,3,-1,-1,1,58.5,1,51.5,NaN,1.24949868570548,2,-5.5,8.5
52.125,2,-1,1,1,57.5,1,54.8125,NaN,1.17238213913515,2,2.125,7.5
54.625,2,-1,1,1,47.375,3,51,NaN,0.530833206605166,2,4.625,-2.625
48.625,3,-1,-1,1,44.75,3,46.6875,NaN,0.457340609049425,2,-1.375,-5.25
48.25,3,-1,1,0,45.5,3,46.875,NaN,0.892974809510633,2,-1.75,-4.5
47.25,3,-1,1,0,48.75,3,48,NaN,0.458346267929301,2,-2.75,-1.25
47,3,-1,1,0,54.625,2,50.8125,NaN,0.858048400143161,2,-3,4.625
48.5,3,-1,1,0,58.125,1,53.3125,NaN,0.390050365123898,2,-1.5,8.125
45.625,3,-1,-1,1,53.5,2,49.5625,NaN,0.41875565063674,2,-4.375,3.5
50.625,2,-1,-1,0,48.5,3,49.5625,NaN,0.506444122875109,2,0.625,-1.5
54.25,2,-1,1,1,44.5,3,49.375,NaN,0.328677924117073,2,4.25,-5.5
54.25,2,-1,1,1,45,3,49.625,NaN,0.988735337858088,2,4.25,-5
46.875,3,-1,1,0,51.75,2,49.3125,NaN,0.744418338057585,2,-3.125,1.75
48.25,3,-1,1,0,37.75,4,43,NaN,0.356859357561916,2,-1.75,-12.25
54.625,2,-1,1,1,42.375,4,48.5,NaN,0.38289496768266,2,4.625,-7.625
48.5,3,-1,-1,1,44.5,3,46.5,NaN,1.03283748251852,2,-1.5,-5.5
47,3,-1,1,0,62,1,54.5,NaN,0.34917143790517,2,-3,12
48.625,3,-1,1,0,62.375,1,55.5,NaN,0.374513000482693,2,-1.375,12.375
52.25,2,-1,-1,0,42.75,4,47.5,NaN,0.361824321676977,2,2.25,-7.25
54.125,2,-1,1,1,62.75,1,58.4375,NaN,0.375627984642051,2,4.125,12.75
52.625,2,-1,1,1,60,1,56.3125,NaN,0.424765013740398,2,2.625,10
50.875,2,-1,1,1,45.375,3,48.125,NaN,0.367678309208713,2,0.875,-4.625
45.5,3,-1,1,0,51.875,2,48.6875,NaN,0.465427790186368,2,-4.5,1.875
47.625,3,-1,1,0,57.625,1,52.625,NaN,0.328328562784009,2,-2.375,7.625
45,3,-1,1,0,47.375,3,46.1875,NaN,0.310388748766854,2,-5,-2.625
44.875,3,-1,-1,1,40.125,4,42.5,NaN,0.710993784596212,2,-5.125,-9.875
52.25,2,-1,1,1,52.125,2,52.1875,NaN,0.374686256051064,2,2.25,2.125
51.875,2,-1,1,1,39.125,4,45.5,NaN,0.331153773702681,2,1.875,-10.875
53.25,2,-1,1,1,53.125,2,53.1875,NaN,0.361230739275925,2,3.25,3.125
44.125,3,-1,-1,1,59.375,1,51.75,NaN,0.409265594091266,2,-5.875,9.375
47.375,3,-1,1,0,38.75,4,43.0625,NaN,0.355993229197338,2,-2.625,-11.25
44.75,3,-1,-1,1,52.25,2,48.5,NaN,0.99755372677464,2,-5.25,2.25
45.625,3,-1,-1,1,55.5,2,50.5625,NaN,0.636450962862,2,-4.375,5.5
55.125,2,-1,1,1,61.75,1,58.4375,NaN,0.870754583971575,2,5.125,11.75
45.125,3,-1,1,0,53.5,2,49.3125,NaN,1.73703272594139,2,-4.875,3.5
48.625,3,-1,1,0,60.5,1,54.5625,NaN,0.71388620568905,2,-1.375,10.5
53.875,2,-1,1,1,59.125,1,56.5,NaN,0.286773177911527,2,3.875,9.125
54.625,2,-1,1,1,41.875,4,48.25,NaN,0.47978049039375,2,4.625,-8.125
52.75,2,-1,1,1,37.625,4,45.1875,NaN,0.678401714190841,2,2.75,-12.375
45.75,3,-1,-1,1,51.625,2,48.6875,NaN,0.599996842676774,2,-4.25,1.625
51.75,2,-1,1,1,44.5,3,48.125,NaN,0.334017309709452,2,1.75,-5.5
53,2,-1,1,1,42.125,4,47.5625,NaN,0.585463821771555,2,3,-7.875
46,3,-1,-1,1,52.625,2,49.3125,NaN,0.351685197558254,2,-4,2.625
53.5,2,-1,1,1,54.625,2,54.0625,NaN,0.671696308418177,2,3.5,4.625
45.875,3,-1,1,0,45.375,3,45.625,NaN,0.458125827019103,2,-4.125,-4.625
54.25,2,-1,1,1,45.25,3,49.75,NaN,0.294776388793252,2,4.25,-4.75
51,2,-1,-1,0,53.5,2,52.25,NaN,1.52231196512002,2,1,3.5
53,2,-1,1,1,52.75,2,52.875,NaN,0.643778201076202,2,3,2.75
44.875,3,-1,1,0,57.125,1,51,NaN,0.697265461785719,2,-5.125,7.125
45.125,3,-1,-1,1,59.875,1,52.5,NaN,2.02508664387278,2,-4.875,9.875
47.125,3,-1,-1,1,59.25,1,53.1875,NaN,0.56886470282916,2,-2.875,9.25
51,2,-1,-1,0,54.625,2,52.8125,NaN,0.653932995162904,2,1,4.625
46.875,3,-1,1,0,54.5,2,50.6875,NaN,0.845928608556278,2,-3.125,4.5
53.125,2,-1,1,1,58.5,1,55.8125,NaN,0.954419795772992,2,3.125,8.5
50.5,2,-1,1,1,46.125,3,48.3125,NaN,0.853627783129923,2,0.5,-3.875
53.25,2,-1,1,1,44.375,3,48.8125,NaN,0.553993765730411,2,3.25,-5.625
55.625,2,-1,1,1,57.25,1,56.4375,NaN,0.913294892758131,2,5.625,7.25
48.75,3,1,-1,1,44.375,3,46.5625,44,4.4545422228547,2,-1.25,-5.625
48.375,3,1,-1,1,47.875,3,48.125,57,5.96662357855223,2,-1.625,-2.125
54.5,2,0,NaN,0,41.125,4,47.8125,59,3.59327949530575,2,4.5,-8.875
45.375,3,1,-1,1,41.625,4,43.5,38,4.94733088319571,2,-4.625,-8.375
47.5,3,1,-1,1,38.625,4,43.0625,33,3.37596129946654,2,-2.5,-11.375
47.75,3,1,1,0,57.5,1,52.625,66,4.73003051742507,2,-2.25,7.5
52,2,0,NaN,0,39.5,4,45.75,43,5.14792284970327,2,2,-10.5
46.625,3,1,1,0,38.375,4,42.5,40,4.59622611279274,2,-3.375,-11.625
47.5,3,0,NaN,0,47.875,3,47.6875,35,4.73003813245436,2,-2.5,-2.125
47.25,3,1,-1,1,41.375,4,44.3125,36,3.19207367720645,2,-2.75,-8.625
48.625,3,0,NaN,0,42.375,4,45.5,44,3.87733504282709,2,-1.375,-7.625
52.25,2,1,1,1,39.25,4,45.75,55,4.32871770891427,2,2.25,-10.75
51.625,2,0,NaN,0,48.375,3,50,50,6.76944936634372,2,1.625,-1.625
54.75,2,1,1,1,47.25,3,51,55,7.92289057265605,2,4.75,-2.75
46.75,3,0,NaN,0,47.75,3,47.25,38,5.44883309205035,2,-3.25,-2.25
53.25,2,1,-1,0,58.75,1,56,47,4.7802584706095,2,3.25,8.75
44.25,3,1,1,0,48.25,3,46.25,54,4.69658342878242,2,-5.75,-1.75
46.875,3,0,NaN,0,39.875,4,43.375,43,3.52635408290032,2,-3.125,-10.125
53.375,2,1,1,1,42,4,47.6875,62,4.04456820603156,2,3.375,-8
55.375,2,0,NaN,0,37.625,4,46.5,47,5.5658265520252,2,5.375,-12.375
47,3,0,NaN,0,46.5,3,46.75,56,3.30895709675806,2,-3,-3.5
52.375,2,0,NaN,0,54.5,2,53.4375,61,3.69356530102039,2,2.375,4.5
53.375,2,0,NaN,0,38,4,45.6875,35,2.32280888388032,2,3.375,-12
54.625,2,1,1,1,58,1,56.3125,68,5.36517572529125,2,4.625,8
44.625,3,0,NaN,0,47.375,3,46,32,4.67993269474113,2,-5.375,-2.625
54.875,2,0,NaN,0,58.375,1,56.625,58,3.10776086792642,2,4.875,8.375
51.125,2,1,-1,0,54.625,2,52.875,46,3.15940023153935,2,1.125,4.625
55.875,2,0,NaN,0,58.5,1,57.1875,60,7.78906239293228,2,5.875,8.5
47.25,3,1,-1,1,54,2,50.625,50,2.87448631071658,2,-2.75,4
51.25,2,1,1,1,58.875,1,55.0625,64,4.47924675287213,2,1.25,8.875
45.5,3,1,-1,1,59.25,1,52.375,54,3.77715020250078,2,-4.5,9.25
48.75,3,0,NaN,0,54,2,51.375,52,3.24221808006954,2,-1.25,4
45.125,3,0,NaN,0,48.75,3,46.9375,44,5.33170970157578,2,-4.875,-1.25
51.75,2,1,1,1,45.5,3,48.625,47,7.78977813068512,2,1.75,-4.5
53.75,2,1,1,1,53.125,2,53.4375,51,8.45783361512929,2,3.75,3.125
46.375,3,1,1,0,46.875,3,46.625,54,4.98075374174516,2,-3.625,-3.125
55.25,2,1,1,1,55.625,2,55.4375,59,6.97003651283274,2,5.25,5.625
47.5,3,1,1,0,51.375,2,49.4375,48,3.05832938780534,2,-2.5,1.375
48.5,3,0,NaN,0,42.125,4,45.3125,39,4.01116844757095,2,-1.5,-7.875
44.75,3,0,NaN,0,40.375,4,42.5625,39,5.21478859687922,2,-5.25,-9.625
51.125,2,1,-1,0,57.625,1,54.375,53,3.72699589959961,2,1.125,7.625
53.625,2,1,1,1,46.625,3,50.125,48,3.89416657256374,2,3.625,-3.375
48,3,0,NaN,0,46.375,3,47.1875,34,4.79623842207085,2,-2,-3.625
53.25,2,0,NaN,0,53.5,2,53.375,54,4.73000311731968,2,3.25,3.5
54.625,2,0,NaN,0,58.75,1,56.6875,66,2.44035240097077,2,4.625,8.75
55.375,2,1,1,1,47.125,3,51.25,55,2.97475138135147,2,5.375,-2.875
47.25,3,1,1,0,44.75,3,46,46,3.66013087242643,2,-2.75,-5.25
51.5,2,0,NaN,0,42.25,4,46.875,40,4.46252816356986,2,1.5,-7.75
52.875,2,1,1,1,62.5,1,57.6875,73,3.24221517505837,2,2.875,12.5
54.625,2,0,NaN,0,37.25,4,45.9375,40,4.39566033138589,2,4.625,-12.75
45.5,3,1,1,0,40.5,4,43,42,4.42911094004208,2,-4.5,-9.5
44.375,3,1,1,0,37.625,4,41,57,5.53240339347459,2,-5.625,-12.375
44.5,3,0,NaN,0,40.625,4,42.5625,37,3.69357329105112,2,-5.5,-9.375
54.125,2,1,1,1,53.5,2,53.8125,54,7.87273722975858,2,4.125,3.5
46.875,3,1,-1,1,61.5,1,54.1875,55,3.02551006157716,2,-3.125,11.5
48.625,3,1,-1,1,38.125,4,43.375,43,4.11149239343228,2,-1.375,-11.875
54.125,2,0,NaN,0,55.75,2,54.9375,57,3.55983036665526,2,4.125,5.75
48,3,1,1,0,52.25,2,50.125,52,2.45653375320674,2,-2,2.25
54.375,2,1,1,1,54.375,2,54.375,58,3.45941698044992,2,4.375,4.375
51,2,0,NaN,0,47.75,3,49.375,44,3.42610814733903,2,1,-2.25
55.25,2,0,NaN,0,51,2,53.125,56,3.19269199958461,2,5.25,1
47.625,3,1,1,0,59.375,1,53.5,56,4.32870915388136,2,-2.375,9.375
47.75,3,0,NaN,0,46.625,3,47.1875,58,3.34251430582425,2,-2.25,-3.375
51.75,2,1,1,1,55,2,53.375,57,3.2589139192843,2,1.75,5
52,2,0,NaN,0,58.875,1,55.4375,66,2.60672122085085,2,2,8.875
47.125,3,0,NaN,0,42.5,4,44.8125,47,4.31210057500221,2,-2.875,-7.5
44.625,3,1,-1,1,46.125,3,45.375,34,4.22911699083458,2,-5.375,-3.875
55.25,2,0,NaN,0,48.125,3,51.6875,58,5.79987275720291,2,5.25,-1.875
45.875,3,0,NaN,0,38.875,4,42.375,44,2.99141210543117,2,-4.125,-11.125
48.75,3,0,NaN,0,54.125,2,51.4375,53,3.79386088177262,2,-1.25,4.125
51.875,2,0,NaN,0,41.375,4,46.625,46,3.87746208831572,2,1.875,-8.625
46,3,1,-1,1,60.625,1,53.3125,58,4.09477161412159,2,-4,10.625
54.25,2,1,1,1,53.75,2,54,62,3.4762578752226,2,4.25,3.75
53.125,2,0,NaN,0,60.875,1,57,55,3.91087652183278,2,3.125,10.875
52.875,2,0,NaN,0,47.375,3,50.125,59,4.06070732310509,2,2.875,-2.625
54.625,2,1,1,1,50.875,2,52.75,46,3.89416132754357,2,4.625,0.875
51.25,2,0,NaN,0,62.875,1,57.0625,60,2.64036675025673,2,1.25,12.875
50.75,2,1,1,1,48.25,3,49.5,53,3.34250938080531,2,0.75,-1.75
45.875,3,0,NaN,0,50.5,2,48.1875,44,3.27566568871419,2,-4.125,0.5
47.25,3,1,-1,1,59.125,1,53.1875,54,2.79076733372051,2,-2.75,9.125
45.25,3,1,-1,1,46.875,3,46.0625,46,4.78015110519656,2,-4.75,-3.125
50.5,2,0,NaN,0,48.75,3,49.625,45,4.56283111435044,2,0.5,-1.25
47.125,3,0,NaN,0,61.375,1,54.25,64,2.40637706029639,2,-2.875,11.375
45.5,3,0,NaN,0,53.25,2,49.375,57,2.9246359485998,2,-4.5,3.25
45.5,3,1,-1,1,57.125,1,51.3125,56,2.87437551029042,2,-4.5,7.125
51.25,2,1,-1,0,58.125,1,54.6875,48,2.8577280412617,2,1.25,8.125
54.125,2,0,NaN,0,50.5,2,52.3125,55,7.05362645433252,2,4.125,0.5
45.875,3,0,NaN,0,61.125,1,53.5,63,2.9747506613487,2,-4.125,11.125
44.75,3,0,NaN,0,58.125,1,51.4375,52,3.79386652179431,2,-5.25,8.125
45.75,3,1,1,0,50.375,2,48.0625,60,3.77715272251047,2,-4.25,0.375
54,2,1,1,1,39.5,4,46.75,39,2.5908928249724,2,4,-10.5
54.125,2,1,1,1,51.25,2,52.6875,51,5.58254467632568,2,4.125,1.25
46.125,3,1,-1,1,59.75,1,52.9375,50,6.83630818849303,2,-3.875,9.75
52.125,2,1,1,1,55.25,2,53.6875,46,5.24821980046077,2,2.125,5.25
47.625,3,0,NaN,0,57.75,1,52.6875,56,3.3090768872188,2,-2.375,7.75
50.375,2,0,NaN,0,46,3,48.1875,36,3.44281078157993,2,0.375,-4
48.125,3,1,1,0,57.125,1,52.625,58,2.87440420040077,2,-1.875,7.125
55,2,1,1,1,41.25,4,48.125,39,4.06124677017988,2,5,-8.75
48.375,3,1,1,0,45,3,46.6875,55,4.06130064038708,2,-1.625,-5
45.5,3,0,NaN,0,53.375,2,49.4375,54,2.87380023307782,2,-4.5,3.375
54,2,0,NaN,0,45,3,49.5,36,5.21480895695753,2,4,-5
54.5,2,0,NaN,0,46.75,3,50.625,42,2.79085958907534,2,4.5,-3.25
47.25,3,0,NaN,0,45.375,3,46.3125,46,3.99447191835353,2,-2.75,-4.625
53.125,2,0,NaN,0,40.75,4,46.9375,40,4.39629241381698,2,3.125,-9.25
44.375,3,1,1,0,50.125,2,47.25,62,2.27262242585548,2,-5.625,0.125
48.25,3,1,1,0,44.625,3,46.4375,48,3.57593587859953,2,-1.75,-5.375
55.125,2,0,NaN,0,38.25,4,46.6875,60,4.54613058511764,2,5.125,-11.75
48.5,3,0,NaN,0,57.375,1,52.9375,59,2.92460234847057,2,-1.5,7.375
50.25,2,0,NaN,0,58,1,54.125,64,2.32278870880273,2,0.25,8
50.625,2,0,NaN,0,61.875,1,56.25,68,2.43917360143693,2,0.625,11.875
45,3,0,NaN,0,42.875,4,43.9375,43,3.25892887934184,2,-5,-7.125
46.125,3,0,NaN,0,44.125,3,45.125,43,3.89416646256332,2,-3.875,-5.875
47.25,3,1,-1,1,59.875,1,53.5625,53,2.90787784414555,2,-2.75,9.875
47.25,3,1,-1,1,46.375,3,46.8125,38,2.42309406959258,2,-2.75,-3.625
46.625,3,1,-1,1,45.25,3,45.9375,46,2.59026945257482,2,-3.375,-4.75
50.375,2,0,NaN,0,47.25,3,48.8125,41,3.74372777395298,2,0.375,-2.75
47.875,3,1,1,0,47.625,3,47.75,39,2.32278478878765,2,-2.125,-2.375
46.625,3,1,1,0,44.125,3,45.375,40,2.67374831364736,2,-3.375,-5.875
47.5,3,0,NaN,0,38.5,4,43,42,2.00518001723084,2,-2.5,-11.5
44.625,3,0,NaN,0,57.25,1,50.9375,63,1.88816353216743,2,-5.375,7.25
53.875,2,1,1,1,50.625,2,52.25,57,2.35623117742761,2,3.875,0.625
55.125,2,0,NaN,0,45.25,3,50.1875,49,4.04460551617506,2,5.125,-4.75
53.625,2,0,NaN,0,46.625,3,50.125,57,2.67385257404836,2,3.625,-3.375
54.5,2,0,NaN,0,57.875,1,56.1875,63,2.30607897953454,2,4.5,7.875
46.625,3,0,NaN,0,58.5,1,52.5625,56,3.09172976626833,2,-3.375,8.5
47,3,0,NaN,0,46.125,3,46.5625,41,2.7240082469548,2,-3,-3.875
54,2,1,1,1,60.75,1,57.375,64,1.77114798210762,2,4,10.75
53.5,2,0,NaN,0,48,3,50.75,58,2.47324995249982,2,3.5,-2
47.375,3,0,NaN,0,37.5,4,42.4375,61,2.90788208416186,2,-2.625,-12.5
45.5,3,1,-1,1,58.25,1,51.875,58,3.34261140619772,2,-4.5,8.25
45.5,3,0,NaN,0,53.25,2,49.375,65,2.54012545971331,2,-4.5,3.25
53.875,2,1,-1,0,59.625,1,56.75,54,1.70427913491975,2,3.875,9.625
51.75,2,1,1,1,48.25,3,50,57,2.79096161446775,2,1.75,-1.75
48.25,3,1,1,0,60.5,1,54.375,65,3.30908258724072,2,-1.75,10.5
52.875,2,0,NaN,0,41,4,46.9375,34,7.0870543629014,2,2.875,-9
46.25,3,0,NaN,0,54.875,2,50.5625,51,2.12219913230436,2,-3.75,4.875
50.375,2,1,1,1,48,3,49.1875,52,2.89114169477575,2,0.375,-2
44.875,3,1,1,0,54,2,49.4375,61,3.07504926711257,2,-5.125,4
51.125,2,0,NaN,0,46.5,3,48.8125,55,2.75743705052712,2,1.125,-3.5
46,3,0,NaN,0,62,1,54,57,2.4565769533729,2,-4,12
46.875,3,0,NaN,0,60,1,53.4375,59,2.1389177166066,2,-3.125,10
54.5,2,0,NaN,0,42.375,4,48.4375,30,2.12218516225062,2,4.5,-7.625
52.875,2,0,NaN,0,55.25,2,54.0625,54,1.75442473278743,2,2.875,5.25
53.875,2,0,NaN,0,41.125,4,47.5,43,2.64038260531771,2,3.875,-8.875
52.125,2,1,1,1,54,2,53.0625,47,1.60397755914446,2,2.125,4
51.5,2,0,NaN,0,61.25,1,56.375,61,2.97474100131154,2,1.5,11.25
54.375,2,1,1,1,52,2,53.1875,56,2.35622664241016,2,4.375,2
46.625,3,0,NaN,0,54.75,2,50.6875,48,2.95739183458398,2,-3.375,4.75
48.125,3,1,1,0,57.25,1,52.6875,62,3.72638912726587,2,-1.875,7.25
45.125,3,0,NaN,0,39,4,42.0625,35,2.28936369024496,2,-4.875,-11
47.75,3,0,NaN,0,44.25,3,46,43,2.15562138085146,2,-2.25,-5.75
55,2,1,-1,0,61.125,1,58.0625,67,2.37281193619975,2,5,11.125
51.875,2,0,NaN,0,57.125,1,54.5,64,1.51987465067173,2,1.875,7.125
47.375,3,1,1,0,61.875,1,54.625,56,2.82430347770568,2,-2.625,11.875
46.625,3,1,-1,1,61.625,1,54.125,52,1.26963995823061,2,-3.375,11.625
46.125,3,1,1,0,46.25,3,46.1875,38,2.38966606102331,2,-3.875,-3.75
52,2,0,NaN,0,46.5,3,49.25,42,2.57344665787176,2,2,-3.5
45.875,3,1,-1,1,46,3,45.9375,46,4.76339871076427,2,-4.125,-4
54.375,2,0,NaN,0,47.875,3,51.125,47,4.06057460259463,2,4.375,-2.125
45.875,3,0,NaN,0,61.125,1,53.5,49,3.27565094865749,2,-4.125,11.125
44.875,3,1,-1,1,60.875,1,52.875,56,2.6237854764826,2,-5.125,10.875
47.75,3,0,NaN,0,59.625,1,53.6875,50,2.72409015726984,2,-2.25,9.625
50.5,2,0,NaN,0,57.25,1,53.875,60,3.24221602506163,2,0.5,7.25
54.375,2,1,1,1,52.5,2,53.4375,57,3.10827958492148,2,4.375,2.5
46.125,3,1,1,0,58.625,1,52.375,54,2.89115669483344,2,-3.875,8.625
47.5,3,0,NaN,0,39.5,4,43.5,49,3.40936303293474,2,-2.5,-10.5
51.125,2,1,1,1,45.625,3,48.375,44,7.6888547325182,2,1.125,-4.375
44.25,3,1,-1,1,45.875,3,45.0625,38,3.27565193366128,2,-5.75,-4.125
50.5,2,1,-1,0,62.25,1,56.375,59,3.19214729748961,2,0.5,12.25
51.75,2,1,-1,0,60.5,1,56.125,66,2.72460628425494,2,1.75,10.5
45.5,3,0,NaN,0,42.375,4,43.9375,55,2.60698679187228,2,-4.5,-7.625
55.25,2,1,1,1,55.375,2,55.3125,52,2.3730372120662,2,5.25,5.375
51.5,2,0,NaN,0,47.75,3,49.625,41,2.23920330732041,2,1.5,-2.25
53.125,2,-1,-1,0,40.625,4,46.875,NaN,0.914586204511579,3,3.125,-9.375
55.25,2,-1,1,1,42.25,4,48.75,NaN,1.32970689079957,3,5.25,-7.75
50.75,2,-1,1,1,46.625,3,48.6875,NaN,0.732502218859736,3,0.75,-3.375
45.875,3,-1,-1,1,45.75,3,45.8125,NaN,0.504655073047616,3,-4.125,-4.25
47.75,3,-1,1,0,52.125,2,49.9375,NaN,1.28638622461585,3,-2.25,2.125
52.625,2,-1,-1,0,58.375,1,55.5,NaN,1.25450866570463,3,2.625,8.375
50.625,2,-1,1,1,50.5,2,50.5625,NaN,1.60293483297573,3,0.625,0.5
53.625,2,-1,-1,0,46.5,3,50.0625,NaN,2.24656907067401,3,3.625,-3.5
47.375,3,-1,1,0,58.25,1,52.8125,NaN,1.57598529872485,3,-2.625,8.25
52.125,2,-1,1,1,48.75,3,50.4375,NaN,1.47607180225896,3,2.125,-1.25
54.125,2,-1,1,1,44.5,3,49.3125,NaN,0.932188846054487,3,4.125,-5.5
47.5,3,-1,1,0,41.5,4,44.5,NaN,0.735490284801926,3,-2.5,-8.5
51.25,2,-1,-1,0,45.75,3,48.5,NaN,0.922914784459863,3,1.25,-4.25
54.875,2,-1,1,1,58.125,1,56.5,NaN,1.69815866148565,3,4.875,8.125
50.25,2,-1,1,1,58,1,54.125,NaN,0.847148807079066,3,0.25,8
50.875,2,-1,1,1,42.375,4,46.625,NaN,0.500189857673831,3,0.875,-7.625
46.25,3,-1,-1,1,46.625,3,46.4375,NaN,1.04217522992985,3,-3.75,-3.375
46.5,3,-1,1,0,47.5,3,47,NaN,2.01035394973587,3,-3.5,-2.5
47.125,3,-1,-1,1,60.875,1,54,NaN,1.96316727047088,3,-2.875,10.875
54,2,-1,1,1,62.375,1,58.1875,NaN,0.400129705783911,3,4,12.375
46.875,3,-1,1,0,60,1,53.4375,NaN,0.603069570672233,3,-3.125,10
48.5,3,-1,-1,1,59.375,1,53.9375,NaN,0.90746728470549,3,-1.5,9.375
48.625,3,-1,-1,1,48.5,3,48.5625,NaN,1.70224780286662,3,-1.375,-1.5
52.875,2,-1,-1,0,62.875,1,57.875,NaN,1.89169237553142,3,2.875,12.875
